starttime	seconds	ctime	dtime	ttime	wait
Mon Jul 21 21:20:54 2025	1753129254	1	145	146	145
Mon Jul 21 21:20:55 2025	1753129255	0	146	146	146
Mon Jul 21 21:20:55 2025	1753129255	0	146	146	145
Mon Jul 21 21:20:55 2025	1753129255	0	146	146	146
Mon Jul 21 21:20:55 2025	1753129255	0	146	146	146
Mon Jul 21 21:20:56 2025	1753129256	0	146	147	137
Mon Jul 21 21:20:54 2025	1753129254	2	145	147	140
Mon Jul 21 21:20:56 2025	1753129256	2	145	147	143
Mon Jul 21 21:20:56 2025	1753129256	2	145	147	142
Mon Jul 21 21:20:56 2025	1753129256	0	147	147	147
Mon Jul 21 21:20:54 2025	1753129254	0	147	147	147
Mon Jul 21 21:20:56 2025	1753129256	0	147	147	146
Mon Jul 21 21:20:56 2025	1753129256	0	148	148	146
Mon Jul 21 21:20:55 2025	1753129255	2	147	149	146
Mon Jul 21 21:20:56 2025	1753129256	0	149	149	136
Mon Jul 21 21:20:54 2025	1753129254	0	149	149	149
Mon Jul 21 21:20:54 2025	1753129254	0	149	149	145
Mon Jul 21 21:20:56 2025	1753129256	0	149	149	137
Mon Jul 21 21:20:54 2025	1753129254	5	145	150	145
Mon Jul 21 21:20:55 2025	1753129255	0	150	150	149
Mon Jul 21 21:20:55 2025	1753129255	0	150	150	149
Mon Jul 21 21:20:55 2025	1753129255	0	150	150	148
Mon Jul 21 21:20:55 2025	1753129255	0	150	150	148
Mon Jul 21 21:20:55 2025	1753129255	0	150	150	147
Mon Jul 21 21:20:56 2025	1753129256	0	150	150	150
Mon Jul 21 21:20:55 2025	1753129255	0	150	150	136
Mon Jul 21 21:20:55 2025	1753129255	2	149	151	148
Mon Jul 21 21:20:55 2025	1753129255	0	151	151	151
Mon Jul 21 21:20:54 2025	1753129254	4	147	151	146
Mon Jul 21 21:20:54 2025	1753129254	3	148	151	129
Mon Jul 21 21:20:55 2025	1753129255	4	147	152	144
Mon Jul 21 21:20:55 2025	1753129255	0	152	152	145
Mon Jul 21 21:20:55 2025	1753129255	0	151	152	146
Mon Jul 21 21:20:55 2025	1753129255	0	152	152	147
Mon Jul 21 21:20:55 2025	1753129255	0	152	153	152
Mon Jul 21 21:20:56 2025	1753129256	0	153	153	149
Mon Jul 21 21:20:54 2025	1753129254	0	153	153	149
Mon Jul 21 21:20:54 2025	1753129254	7	146	153	143
Mon Jul 21 21:20:56 2025	1753129256	0	153	153	148
Mon Jul 21 21:20:56 2025	1753129256	1	153	154	146
Mon Jul 21 21:20:55 2025	1753129255	1	152	154	147
Mon Jul 21 21:20:56 2025	1753129256	0	154	154	152
Mon Jul 21 21:20:56 2025	1753129256	1	153	154	152
Mon Jul 21 21:20:54 2025	1753129254	0	154	154	76
Mon Jul 21 21:20:55 2025	1753129255	0	154	154	153
Mon Jul 21 21:20:54 2025	1753129254	3	151	154	139
Mon Jul 21 21:20:55 2025	1753129255	2	153	155	150
Mon Jul 21 21:20:55 2025	1753129255	1	153	155	148
Mon Jul 21 21:20:56 2025	1753129256	1	154	155	144
Mon Jul 21 21:20:55 2025	1753129255	0	155	155	152
Mon Jul 21 21:20:55 2025	1753129255	0	155	155	150
Mon Jul 21 21:20:55 2025	1753129255	0	155	155	153
Mon Jul 21 21:20:55 2025	1753129255	0	155	155	151
Mon Jul 21 21:20:56 2025	1753129256	1	155	155	153
Mon Jul 21 21:20:55 2025	1753129255	0	155	155	151
Mon Jul 21 21:20:54 2025	1753129254	0	155	155	152
Mon Jul 21 21:20:55 2025	1753129255	0	155	156	151
Mon Jul 21 21:20:55 2025	1753129255	0	155	156	150
Mon Jul 21 21:20:55 2025	1753129255	0	156	156	146
Mon Jul 21 21:20:56 2025	1753129256	2	153	156	144
Mon Jul 21 21:20:54 2025	1753129254	0	155	156	155
Mon Jul 21 21:20:55 2025	1753129255	0	156	156	156
Mon Jul 21 21:20:55 2025	1753129255	0	156	156	146
Mon Jul 21 21:20:55 2025	1753129255	2	155	156	150
Mon Jul 21 21:20:55 2025	1753129255	0	156	156	155
Mon Jul 21 21:20:56 2025	1753129256	0	156	156	148
Mon Jul 21 21:20:55 2025	1753129255	2	155	157	152
Mon Jul 21 21:20:54 2025	1753129254	1	156	157	154
Mon Jul 21 21:20:56 2025	1753129256	2	155	158	155
Mon Jul 21 21:20:54 2025	1753129254	1	157	158	156
Mon Jul 21 21:20:55 2025	1753129255	0	157	158	155
Mon Jul 21 21:20:55 2025	1753129255	0	158	158	155
Mon Jul 21 21:20:55 2025	1753129255	1	157	158	156
Mon Jul 21 21:20:56 2025	1753129256	0	158	158	157
Mon Jul 21 21:20:56 2025	1753129256	0	158	158	149
Mon Jul 21 21:20:55 2025	1753129255	0	159	159	152
Mon Jul 21 21:20:55 2025	1753129255	2	157	159	157
Mon Jul 21 21:20:54 2025	1753129254	8	152	159	151
Mon Jul 21 21:20:56 2025	1753129256	0	159	160	17
Mon Jul 21 21:20:54 2025	1753129254	1	159	160	158
Mon Jul 21 21:20:56 2025	1753129256	2	159	161	158
Mon Jul 21 21:20:55 2025	1753129255	1	160	161	151
Mon Jul 21 21:20:54 2025	1753129254	0	161	161	157
Mon Jul 21 21:20:54 2025	1753129254	1	161	161	158
Mon Jul 21 21:20:56 2025	1753129256	0	162	162	160
Mon Jul 21 21:20:55 2025	1753129255	1	161	162	159
Mon Jul 21 21:20:55 2025	1753129255	0	162	162	161
Mon Jul 21 21:20:54 2025	1753129254	1	161	162	160
Mon Jul 21 21:20:55 2025	1753129255	2	160	162	147
Mon Jul 21 21:20:56 2025	1753129256	1	162	163	21
Mon Jul 21 21:20:54 2025	1753129254	0	163	163	157
Mon Jul 21 21:20:54 2025	1753129254	1	162	163	160
Mon Jul 21 21:20:56 2025	1753129256	0	163	163	159
Mon Jul 21 21:20:54 2025	1753129254	0	163	163	155
Mon Jul 21 21:20:56 2025	1753129256	0	164	164	163
Mon Jul 21 21:20:55 2025	1753129255	0	164	164	159
Mon Jul 21 21:20:55 2025	1753129255	0	164	164	158
Mon Jul 21 21:20:54 2025	1753129254	0	164	164	163
Mon Jul 21 21:20:54 2025	1753129254	0	164	165	152
Mon Jul 21 21:20:55 2025	1753129255	1	164	165	157
Mon Jul 21 21:20:56 2025	1753129256	2	163	165	163
Mon Jul 21 21:20:54 2025	1753129254	0	165	165	160
Mon Jul 21 21:20:56 2025	1753129256	0	165	166	164
Mon Jul 21 21:20:55 2025	1753129255	2	164	166	162
Mon Jul 21 21:20:55 2025	1753129255	0	166	166	163
Mon Jul 21 21:20:56 2025	1753129256	0	166	166	153
Mon Jul 21 21:20:56 2025	1753129256	0	166	166	165
Mon Jul 21 21:20:56 2025	1753129256	0	166	166	156
Mon Jul 21 21:20:56 2025	1753129256	1	166	166	165
Mon Jul 21 21:20:55 2025	1753129255	0	167	167	164
Mon Jul 21 21:20:55 2025	1753129255	0	167	167	160
Mon Jul 21 21:20:56 2025	1753129256	0	167	167	167
Mon Jul 21 21:20:56 2025	1753129256	0	167	167	164
Mon Jul 21 21:20:55 2025	1753129255	0	167	167	152
Mon Jul 21 21:20:54 2025	1753129254	2	166	168	163
Mon Jul 21 21:20:56 2025	1753129256	0	168	168	166
Mon Jul 21 21:20:54 2025	1753129254	2	165	168	130
Mon Jul 21 21:20:56 2025	1753129256	0	168	168	167
Mon Jul 21 21:20:55 2025	1753129255	0	168	168	168
Mon Jul 21 21:20:54 2025	1753129254	1	168	168	164
Mon Jul 21 21:20:55 2025	1753129255	0	168	169	160
Mon Jul 21 21:20:54 2025	1753129254	0	169	169	168
Mon Jul 21 21:20:55 2025	1753129255	0	169	169	169
Mon Jul 21 21:20:55 2025	1753129255	0	169	170	168
Mon Jul 21 21:20:56 2025	1753129256	0	170	170	11
Mon Jul 21 21:20:54 2025	1753129254	0	170	170	166
Mon Jul 21 21:20:54 2025	1753129254	0	170	170	161
Mon Jul 21 21:20:55 2025	1753129255	1	169	170	159
Mon Jul 21 21:20:54 2025	1753129254	0	170	171	169
Mon Jul 21 21:20:54 2025	1753129254	0	171	171	16
Mon Jul 21 21:20:55 2025	1753129255	0	171	171	167
Mon Jul 21 21:20:56 2025	1753129256	5	166	171	164
Mon Jul 21 21:20:56 2025	1753129256	0	171	171	165
Mon Jul 21 21:20:54 2025	1753129254	2	169	171	165
Mon Jul 21 21:20:55 2025	1753129255	0	171	171	170
Mon Jul 21 21:20:55 2025	1753129255	0	172	172	160
Mon Jul 21 21:20:54 2025	1753129254	0	171	172	169
Mon Jul 21 21:20:55 2025	1753129255	1	171	172	164
Mon Jul 21 21:20:54 2025	1753129254	1	172	172	159
Mon Jul 21 21:20:56 2025	1753129256	2	171	172	24
Mon Jul 21 21:20:55 2025	1753129255	2	171	173	170
Mon Jul 21 21:20:54 2025	1753129254	1	172	173	170
Mon Jul 21 21:20:56 2025	1753129256	1	172	173	169
Mon Jul 21 21:20:55 2025	1753129255	1	172	173	168
Mon Jul 21 21:20:56 2025	1753129256	0	173	173	168
Mon Jul 21 21:20:54 2025	1753129254	4	169	173	167
Mon Jul 21 21:20:56 2025	1753129256	2	172	173	171
Mon Jul 21 21:20:56 2025	1753129256	0	173	173	173
Mon Jul 21 21:20:56 2025	1753129256	1	173	174	32
Mon Jul 21 21:20:56 2025	1753129256	1	173	174	31
Mon Jul 21 21:20:55 2025	1753129255	0	174	174	174
Mon Jul 21 21:20:56 2025	1753129256	0	174	174	172
Mon Jul 21 21:20:56 2025	1753129256	0	174	174	172
Mon Jul 21 21:20:55 2025	1753129255	0	174	174	174
Mon Jul 21 21:20:55 2025	1753129255	0	175	175	44
Mon Jul 21 21:20:55 2025	1753129255	0	175	175	172
Mon Jul 21 21:20:54 2025	1753129254	1	174	175	170
Mon Jul 21 21:20:56 2025	1753129256	3	172	175	139
Mon Jul 21 21:20:55 2025	1753129255	1	174	175	172
Mon Jul 21 21:20:55 2025	1753129255	0	175	175	167
Mon Jul 21 21:20:54 2025	1753129254	0	175	176	175
Mon Jul 21 21:20:54 2025	1753129254	0	176	176	169
Mon Jul 21 21:20:56 2025	1753129256	0	176	176	176
Mon Jul 21 21:20:55 2025	1753129255	0	176	176	173
Mon Jul 21 21:20:54 2025	1753129254	2	174	176	168
Mon Jul 21 21:20:55 2025	1753129255	0	176	177	175
Mon Jul 21 21:20:56 2025	1753129256	0	176	177	171
Mon Jul 21 21:20:56 2025	1753129256	0	176	177	24
Mon Jul 21 21:20:55 2025	1753129255	0	176	177	153
Mon Jul 21 21:20:56 2025	1753129256	0	177	177	48
Mon Jul 21 21:20:54 2025	1753129254	1	176	177	171
Mon Jul 21 21:20:56 2025	1753129256	0	177	177	174
Mon Jul 21 21:20:55 2025	1753129255	0	177	177	176
Mon Jul 21 21:20:54 2025	1753129254	0	178	178	173
Mon Jul 21 21:20:54 2025	1753129254	2	176	178	169
Mon Jul 21 21:20:55 2025	1753129255	0	178	178	177
Mon Jul 21 21:20:54 2025	1753129254	1	178	178	177
Mon Jul 21 21:20:54 2025	1753129254	0	179	179	162
Mon Jul 21 21:20:55 2025	1753129255	1	178	179	172
Mon Jul 21 21:20:54 2025	1753129254	0	179	179	175
Mon Jul 21 21:20:56 2025	1753129256	0	179	179	178
Mon Jul 21 21:20:55 2025	1753129255	2	177	179	177
Mon Jul 21 21:20:55 2025	1753129255	2	178	180	175
Mon Jul 21 21:20:55 2025	1753129255	0	180	180	118
Mon Jul 21 21:20:55 2025	1753129255	1	180	180	176
Mon Jul 21 21:20:55 2025	1753129255	0	180	180	177
Mon Jul 21 21:20:55 2025	1753129255	0	180	180	180
Mon Jul 21 21:20:55 2025	1753129255	1	180	181	171
Mon Jul 21 21:20:56 2025	1753129256	1	180	181	178
Mon Jul 21 21:20:56 2025	1753129256	0	181	181	181
Mon Jul 21 21:20:56 2025	1753129256	2	180	182	178
Mon Jul 21 21:20:55 2025	1753129255	0	182	182	180
Mon Jul 21 21:20:56 2025	1753129256	0	182	182	179
Mon Jul 21 21:20:55 2025	1753129255	1	182	182	180
Mon Jul 21 21:20:56 2025	1753129256	2	180	182	179
Mon Jul 21 21:20:56 2025	1753129256	1	181	182	181
Mon Jul 21 21:20:55 2025	1753129255	8	175	183	174
Mon Jul 21 21:20:56 2025	1753129256	0	183	183	182
Mon Jul 21 21:20:55 2025	1753129255	0	183	183	181
Mon Jul 21 21:20:55 2025	1753129255	0	183	183	181
Mon Jul 21 21:20:56 2025	1753129256	1	183	183	180
Mon Jul 21 21:20:54 2025	1753129254	1	183	184	179
Mon Jul 21 21:20:56 2025	1753129256	0	184	184	177
Mon Jul 21 21:20:56 2025	1753129256	1	183	184	17
Mon Jul 21 21:20:56 2025	1753129256	0	184	184	181
Mon Jul 21 21:20:55 2025	1753129255	0	184	185	184
Mon Jul 21 21:20:54 2025	1753129254	3	182	185	180
Mon Jul 21 21:20:55 2025	1753129255	0	185	185	184
Mon Jul 21 21:20:54 2025	1753129254	0	186	186	186
Mon Jul 21 21:20:55 2025	1753129255	0	186	186	118
Mon Jul 21 21:20:54 2025	1753129254	1	185	186	175
Mon Jul 21 21:20:54 2025	1753129254	1	186	186	182
Mon Jul 21 21:20:56 2025	1753129256	0	186	186	186
Mon Jul 21 21:20:54 2025	1753129254	4	183	187	183
Mon Jul 21 21:20:56 2025	1753129256	1	186	187	27
Mon Jul 21 21:20:55 2025	1753129255	0	187	187	185
Mon Jul 21 21:20:54 2025	1753129254	1	186	187	184
Mon Jul 21 21:20:55 2025	1753129255	0	187	187	185
Mon Jul 21 21:20:54 2025	1753129254	2	185	188	185
Mon Jul 21 21:20:55 2025	1753129255	0	188	188	187
Mon Jul 21 21:20:54 2025	1753129254	0	188	188	187
Mon Jul 21 21:20:56 2025	1753129256	2	186	188	186
Mon Jul 21 21:20:55 2025	1753129255	0	188	188	145
Mon Jul 21 21:20:54 2025	1753129254	4	185	188	184
Mon Jul 21 21:20:56 2025	1753129256	2	187	189	21
Mon Jul 21 21:20:56 2025	1753129256	2	187	189	21
Mon Jul 21 21:20:56 2025	1753129256	1	188	189	185
Mon Jul 21 21:20:56 2025	1753129256	0	189	189	182
Mon Jul 21 21:20:56 2025	1753129256	2	187	189	23
Mon Jul 21 21:20:54 2025	1753129254	4	186	190	180
Mon Jul 21 21:20:55 2025	1753129255	0	190	190	189
Mon Jul 21 21:20:55 2025	1753129255	0	190	190	185
Mon Jul 21 21:20:55 2025	1753129255	0	190	190	183
Mon Jul 21 21:20:55 2025	1753129255	0	191	191	191
Mon Jul 21 21:20:56 2025	1753129256	1	191	191	189
Mon Jul 21 21:20:55 2025	1753129255	0	192	192	189
Mon Jul 21 21:20:55 2025	1753129255	0	192	192	188
Mon Jul 21 21:20:54 2025	1753129254	1	191	192	187
Mon Jul 21 21:20:55 2025	1753129255	1	191	192	189
Mon Jul 21 21:20:56 2025	1753129256	0	192	192	185
Mon Jul 21 21:20:56 2025	1753129256	2	190	192	186
Mon Jul 21 21:20:55 2025	1753129255	0	193	193	191
Mon Jul 21 21:20:54 2025	1753129254	0	193	194	179
Mon Jul 21 21:20:56 2025	1753129256	3	192	195	190
Mon Jul 21 21:20:54 2025	1753129254	1	194	195	194
Mon Jul 21 21:20:54 2025	1753129254	0	195	195	190
Mon Jul 21 21:20:55 2025	1753129255	1	194	195	186
Mon Jul 21 21:20:56 2025	1753129256	0	195	195	190
Mon Jul 21 21:20:55 2025	1753129255	1	194	196	186
Mon Jul 21 21:20:55 2025	1753129255	4	191	196	191
Mon Jul 21 21:20:56 2025	1753129256	2	194	196	188
Mon Jul 21 21:20:55 2025	1753129255	0	196	196	194
Mon Jul 21 21:20:55 2025	1753129255	0	196	196	167
Mon Jul 21 21:20:54 2025	1753129254	0	196	196	189
Mon Jul 21 21:20:56 2025	1753129256	0	197	197	195
Mon Jul 21 21:20:55 2025	1753129255	2	194	197	194
Mon Jul 21 21:20:55 2025	1753129255	1	196	197	193
Mon Jul 21 21:20:56 2025	1753129256	1	196	197	190
Mon Jul 21 21:20:55 2025	1753129255	0	197	197	193
Mon Jul 21 21:20:55 2025	1753129255	1	196	198	191
Mon Jul 21 21:20:56 2025	1753129256	0	199	199	32
Mon Jul 21 21:20:55 2025	1753129255	0	199	199	198
Mon Jul 21 21:20:54 2025	1753129254	2	197	199	197
Mon Jul 21 21:20:55 2025	1753129255	0	200	200	55
Mon Jul 21 21:20:56 2025	1753129256	0	200	200	198
Mon Jul 21 21:20:56 2025	1753129256	1	199	200	197
Mon Jul 21 21:20:54 2025	1753129254	0	201	201	200
Mon Jul 21 21:20:56 2025	1753129256	0	202	202	198
Mon Jul 21 21:20:55 2025	1753129255	4	198	202	195
Mon Jul 21 21:20:55 2025	1753129255	0	202	202	202
Mon Jul 21 21:20:54 2025	1753129254	0	203	203	159
Mon Jul 21 21:20:55 2025	1753129255	2	202	203	198
Mon Jul 21 21:20:56 2025	1753129256	0	203	203	202
Mon Jul 21 21:20:55 2025	1753129255	1	204	204	166
Mon Jul 21 21:20:55 2025	1753129255	0	205	205	201
Mon Jul 21 21:20:56 2025	1753129256	0	205	205	204
Mon Jul 21 21:20:56 2025	1753129256	0	205	205	34
Mon Jul 21 21:20:56 2025	1753129256	0	205	205	203
Mon Jul 21 21:20:56 2025	1753129256	0	205	206	204
Mon Jul 21 21:20:55 2025	1753129255	0	206	206	204
Mon Jul 21 21:20:55 2025	1753129255	0	206	206	205
Mon Jul 21 21:20:54 2025	1753129254	2	204	206	204
Mon Jul 21 21:20:56 2025	1753129256	0	207	207	38
Mon Jul 21 21:20:56 2025	1753129256	1	206	207	28
Mon Jul 21 21:20:56 2025	1753129256	3	204	207	199
Mon Jul 21 21:20:55 2025	1753129255	2	206	208	203
Mon Jul 21 21:20:55 2025	1753129255	0	208	208	206
Mon Jul 21 21:20:54 2025	1753129254	0	208	208	207
Mon Jul 21 21:20:55 2025	1753129255	2	206	208	206
Mon Jul 21 21:20:56 2025	1753129256	1	207	208	206
Mon Jul 21 21:20:55 2025	1753129255	2	207	209	99
Mon Jul 21 21:20:56 2025	1753129256	0	210	210	32
Mon Jul 21 21:20:54 2025	1753129254	1	210	211	134
Mon Jul 21 21:20:54 2025	1753129254	4	207	211	204
Mon Jul 21 21:20:56 2025	1753129256	0	211	211	192
Mon Jul 21 21:20:54 2025	1753129254	1	210	211	209
Mon Jul 21 21:20:56 2025	1753129256	0	211	211	41
Mon Jul 21 21:20:54 2025	1753129254	4	208	211	201
Mon Jul 21 21:20:54 2025	1753129254	4	208	211	199
Mon Jul 21 21:20:55 2025	1753129255	0	211	211	210
Mon Jul 21 21:20:56 2025	1753129256	0	211	212	208
Mon Jul 21 21:20:54 2025	1753129254	4	209	212	199
Mon Jul 21 21:20:56 2025	1753129256	0	212	212	209
Mon Jul 21 21:20:56 2025	1753129256	0	213	213	208
Mon Jul 21 21:20:54 2025	1753129254	2	210	213	202
Mon Jul 21 21:20:55 2025	1753129255	1	213	213	212
Mon Jul 21 21:20:54 2025	1753129254	0	213	213	166
Mon Jul 21 21:20:56 2025	1753129256	2	212	214	211
Mon Jul 21 21:20:56 2025	1753129256	0	214	214	213
Mon Jul 21 21:20:55 2025	1753129255	2	213	214	212
Mon Jul 21 21:20:55 2025	1753129255	0	214	214	206
Mon Jul 21 21:20:55 2025	1753129255	0	214	214	134
Mon Jul 21 21:20:56 2025	1753129256	0	214	214	214
Mon Jul 21 21:20:56 2025	1753129256	1	213	215	206
Mon Jul 21 21:20:54 2025	1753129254	0	215	215	214
Mon Jul 21 21:20:54 2025	1753129254	0	215	216	214
Mon Jul 21 21:20:56 2025	1753129256	0	216	216	53
Mon Jul 21 21:20:56 2025	1753129256	0	216	216	216
Mon Jul 21 21:20:55 2025	1753129255	2	214	216	209
Mon Jul 21 21:20:55 2025	1753129255	0	217	217	108
Mon Jul 21 21:20:54 2025	1753129254	0	217	217	214
Mon Jul 21 21:20:54 2025	1753129254	2	216	217	215
Mon Jul 21 21:20:54 2025	1753129254	0	217	218	217
Mon Jul 21 21:20:55 2025	1753129255	0	218	218	206
Mon Jul 21 21:20:55 2025	1753129255	0	218	218	218
Mon Jul 21 21:20:54 2025	1753129254	2	217	219	217
Mon Jul 21 21:20:54 2025	1753129254	2	216	219	204
Mon Jul 21 21:20:54 2025	1753129254	2	218	219	152
Mon Jul 21 21:20:55 2025	1753129255	2	218	220	217
Mon Jul 21 21:20:54 2025	1753129254	2	218	220	153
Mon Jul 21 21:20:54 2025	1753129254	0	220	220	143
Mon Jul 21 21:20:55 2025	1753129255	2	218	220	218
Mon Jul 21 21:20:54 2025	1753129254	4	217	220	216
Mon Jul 21 21:20:55 2025	1753129255	0	220	221	217
Mon Jul 21 21:20:56 2025	1753129256	0	221	221	220
Mon Jul 21 21:20:54 2025	1753129254	4	217	221	216
Mon Jul 21 21:20:54 2025	1753129254	2	219	222	218
Mon Jul 21 21:20:54 2025	1753129254	3	219	222	218
Mon Jul 21 21:20:54 2025	1753129254	4	218	222	209
Mon Jul 21 21:20:54 2025	1753129254	1	221	222	219
Mon Jul 21 21:20:54 2025	1753129254	4	218	222	213
Mon Jul 21 21:20:55 2025	1753129255	5	218	222	217
Mon Jul 21 21:20:55 2025	1753129255	1	221	222	216
Mon Jul 21 21:20:55 2025	1753129255	1	221	223	110
Mon Jul 21 21:20:54 2025	1753129254	4	219	223	210
Mon Jul 21 21:20:55 2025	1753129255	0	222	223	219
Mon Jul 21 21:20:54 2025	1753129254	3	219	223	211
Mon Jul 21 21:20:55 2025	1753129255	0	223	223	92
Mon Jul 21 21:20:56 2025	1753129256	0	223	223	214
Mon Jul 21 21:20:54 2025	1753129254	3	220	223	214
Mon Jul 21 21:20:55 2025	1753129255	0	224	224	223
Mon Jul 21 21:20:55 2025	1753129255	0	225	225	217
Mon Jul 21 21:20:55 2025	1753129255	2	225	226	224
Mon Jul 21 21:20:54 2025	1753129254	3	224	226	219
Mon Jul 21 21:20:54 2025	1753129254	0	226	226	225
Mon Jul 21 21:20:55 2025	1753129255	0	227	227	225
Mon Jul 21 21:20:55 2025	1753129255	0	227	227	224
Mon Jul 21 21:20:54 2025	1753129254	3	224	227	220
Mon Jul 21 21:20:54 2025	1753129254	3	224	227	223
Mon Jul 21 21:20:54 2025	1753129254	2	225	227	148
Mon Jul 21 21:20:54 2025	1753129254	2	225	227	224
Mon Jul 21 21:20:54 2025	1753129254	2	225	227	224
Mon Jul 21 21:20:55 2025	1753129255	2	226	228	64
Mon Jul 21 21:20:55 2025	1753129255	0	228	228	226
Mon Jul 21 21:20:55 2025	1753129255	2	227	228	224
Mon Jul 21 21:20:55 2025	1753129255	0	230	230	229
Mon Jul 21 21:20:56 2025	1753129256	0	230	230	227
Mon Jul 21 21:20:54 2025	1753129254	1	229	230	226
Mon Jul 21 21:20:55 2025	1753129255	2	229	230	225
Mon Jul 21 21:20:55 2025	1753129255	3	228	231	225
Mon Jul 21 21:20:54 2025	1753129254	1	231	231	230
Mon Jul 21 21:20:55 2025	1753129255	0	232	232	227
Mon Jul 21 21:20:56 2025	1753129256	0	232	232	229
Mon Jul 21 21:20:55 2025	1753129255	2	231	233	141
Mon Jul 21 21:20:54 2025	1753129254	4	230	234	222
Mon Jul 21 21:20:56 2025	1753129256	0	235	235	234
Mon Jul 21 21:20:54 2025	1753129254	4	231	235	207
Mon Jul 21 21:20:54 2025	1753129254	4	231	235	222
Mon Jul 21 21:20:54 2025	1753129254	0	234	235	234
Mon Jul 21 21:20:54 2025	1753129254	4	231	235	230
Mon Jul 21 21:20:54 2025	1753129254	3	232	235	231
Mon Jul 21 21:20:54 2025	1753129254	4	232	235	169
Mon Jul 21 21:20:56 2025	1753129256	0	236	236	235
Mon Jul 21 21:20:55 2025	1753129255	0	236	236	232
Mon Jul 21 21:20:54 2025	1753129254	2	234	236	233
Mon Jul 21 21:20:54 2025	1753129254	2	234	236	233
Mon Jul 21 21:20:54 2025	1753129254	0	236	236	171
Mon Jul 21 21:20:54 2025	1753129254	0	236	236	170
Mon Jul 21 21:20:56 2025	1753129256	0	238	238	233
Mon Jul 21 21:20:55 2025	1753129255	0	238	238	226
Mon Jul 21 21:20:56 2025	1753129256	0	238	239	238
Mon Jul 21 21:20:55 2025	1753129255	0	239	239	230
Mon Jul 21 21:20:56 2025	1753129256	0	239	239	234
Mon Jul 21 21:20:54 2025	1753129254	3	236	239	156
Mon Jul 21 21:20:55 2025	1753129255	0	239	239	233
Mon Jul 21 21:20:54 2025	1753129254	3	236	239	231
Mon Jul 21 21:20:54 2025	1753129254	1	239	240	239
Mon Jul 21 21:20:54 2025	1753129254	0	242	242	234
Mon Jul 21 21:20:55 2025	1753129255	0	242	242	237
Mon Jul 21 21:20:55 2025	1753129255	1	241	242	226
Mon Jul 21 21:20:56 2025	1753129256	0	243	244	242
Mon Jul 21 21:20:54 2025	1753129254	1	243	244	240
Mon Jul 21 21:20:55 2025	1753129255	0	244	244	243
Mon Jul 21 21:20:54 2025	1753129254	1	244	244	242
Mon Jul 21 21:20:55 2025	1753129255	1	245	245	243
Mon Jul 21 21:20:54 2025	1753129254	1	246	247	237
Mon Jul 21 21:20:55 2025	1753129255	0	247	247	239
Mon Jul 21 21:20:55 2025	1753129255	0	247	247	247
Mon Jul 21 21:20:55 2025	1753129255	0	248	248	241
Mon Jul 21 21:20:54 2025	1753129254	8	242	249	159
Mon Jul 21 21:20:54 2025	1753129254	0	249	249	248
Mon Jul 21 21:20:55 2025	1753129255	0	250	250	246
Mon Jul 21 21:20:55 2025	1753129255	1	248	250	243
Mon Jul 21 21:20:55 2025	1753129255	6	245	251	244
Mon Jul 21 21:20:56 2025	1753129256	0	251	251	248
Mon Jul 21 21:20:55 2025	1753129255	0	253	253	241
Mon Jul 21 21:20:54 2025	1753129254	3	250	253	248
Mon Jul 21 21:20:55 2025	1753129255	3	250	253	249
Mon Jul 21 21:20:55 2025	1753129255	0	253	253	132
Mon Jul 21 21:20:56 2025	1753129256	0	253	253	253
Mon Jul 21 21:20:55 2025	1753129255	0	254	254	24
Mon Jul 21 21:20:54 2025	1753129254	0	254	254	249
Mon Jul 21 21:20:55 2025	1753129255	0	254	254	253
Mon Jul 21 21:20:54 2025	1753129254	4	251	255	248
Mon Jul 21 21:20:55 2025	1753129255	0	255	255	249
Mon Jul 21 21:20:56 2025	1753129256	0	255	255	251
Mon Jul 21 21:20:54 2025	1753129254	4	252	255	247
Mon Jul 21 21:20:54 2025	1753129254	3	252	256	251
Mon Jul 21 21:20:55 2025	1753129255	0	257	257	254
Mon Jul 21 21:20:55 2025	1753129255	0	257	257	244
Mon Jul 21 21:20:54 2025	1753129254	1	257	258	244
Mon Jul 21 21:20:54 2025	1753129254	2	256	258	253
Mon Jul 21 21:20:55 2025	1753129255	0	258	258	246
Mon Jul 21 21:20:54 2025	1753129254	0	259	259	253
Mon Jul 21 21:20:54 2025	1753129254	0	260	260	257
Mon Jul 21 21:20:54 2025	1753129254	0	260	260	171
Mon Jul 21 21:20:54 2025	1753129254	0	260	260	259
Mon Jul 21 21:20:54 2025	1753129254	0	260	260	259
Mon Jul 21 21:20:54 2025	1753129254	4	257	261	256
Mon Jul 21 21:20:54 2025	1753129254	4	257	261	257
Mon Jul 21 21:20:55 2025	1753129255	0	261	261	143
Mon Jul 21 21:20:56 2025	1753129256	0	261	261	261
Mon Jul 21 21:20:54 2025	1753129254	4	258	262	257
Mon Jul 21 21:20:56 2025	1753129256	0	262	262	258
Mon Jul 21 21:20:54 2025	1753129254	1	264	264	255
Mon Jul 21 21:20:55 2025	1753129255	0	265	265	138
Mon Jul 21 21:20:55 2025	1753129255	1	264	266	261
Mon Jul 21 21:20:56 2025	1753129256	0	265	266	258
Mon Jul 21 21:20:54 2025	1753129254	0	266	266	258
Mon Jul 21 21:20:56 2025	1753129256	0	266	266	246
