starttime	seconds	ctime	dtime	ttime	wait
Mon Jul 21 21:05:21 2025	1753128321	33	929	962	928
Mon Jul 21 21:05:22 2025	1753128322	122	840	962	838
Mon Jul 21 21:05:21 2025	1753128321	33	930	962	928
Mon Jul 21 21:05:21 2025	1753128321	0	962	963	951
Mon Jul 21 21:05:21 2025	1753128321	34	929	963	921
Mon Jul 21 21:05:22 2025	1753128322	65	898	963	897
Mon Jul 21 21:05:21 2025	1753128321	0	964	964	961
Mon Jul 21 21:05:21 2025	1753128321	33	931	964	928
Mon Jul 21 21:05:21 2025	1753128321	33	931	964	929
Mon Jul 21 21:05:21 2025	1753128321	33	931	964	924
Mon Jul 21 21:05:21 2025	1753128321	33	931	964	931
Mon Jul 21 21:05:21 2025	1753128321	33	932	964	931
Mon Jul 21 21:05:21 2025	1753128321	0	964	965	957
Mon Jul 21 21:05:21 2025	1753128321	33	932	965	931
Mon Jul 21 21:05:21 2025	1753128321	12	953	965	945
Mon Jul 21 21:05:21 2025	1753128321	34	932	966	929
Mon Jul 21 21:05:21 2025	1753128321	0	966	966	960
Mon Jul 21 21:05:21 2025	1753128321	0	966	966	954
Mon Jul 21 21:05:21 2025	1753128321	33	932	966	930
Mon Jul 21 21:05:21 2025	1753128321	31	936	967	928
Mon Jul 21 21:05:21 2025	1753128321	31	936	967	928
Mon Jul 21 21:05:21 2025	1753128321	31	936	967	929
Mon Jul 21 21:05:21 2025	1753128321	2	966	968	965
Mon Jul 21 21:05:21 2025	1753128321	1	967	968	966
Mon Jul 21 21:05:21 2025	1753128321	33	936	968	927
Mon Jul 21 21:05:21 2025	1753128321	0	969	969	957
Mon Jul 21 21:05:21 2025	1753128321	0	969	969	967
Mon Jul 21 21:05:21 2025	1753128321	2	967	969	964
Mon Jul 21 21:05:21 2025	1753128321	31	939	970	930
Mon Jul 21 21:05:21 2025	1753128321	33	938	971	937
Mon Jul 21 21:05:21 2025	1753128321	0	971	972	957
Mon Jul 21 21:05:21 2025	1753128321	0	971	972	944
Mon Jul 21 21:05:21 2025	1753128321	17	955	972	950
Mon Jul 21 21:05:21 2025	1753128321	33	941	973	511
Mon Jul 21 21:05:21 2025	1753128321	0	974	974	972
Mon Jul 21 21:05:21 2025	1753128321	0	974	975	974
Mon Jul 21 21:05:22 2025	1753128322	217	759	976	730
Mon Jul 21 21:05:21 2025	1753128321	34	943	977	939
Mon Jul 21 21:05:21 2025	1753128321	580	397	977	376
Mon Jul 21 21:05:21 2025	1753128321	0	977	977	971
Mon Jul 21 21:05:21 2025	1753128321	17	961	978	959
Mon Jul 21 21:05:21 2025	1753128321	0	978	978	970
Mon Jul 21 21:05:21 2025	1753128321	0	978	978	978
Mon Jul 21 21:05:21 2025	1753128321	0	978	978	978
Mon Jul 21 21:05:21 2025	1753128321	0	979	979	977
Mon Jul 21 21:05:21 2025	1753128321	0	980	980	940
Mon Jul 21 21:05:22 2025	1753128322	124	857	981	855
Mon Jul 21 21:05:21 2025	1753128321	0	981	981	980
Mon Jul 21 21:05:22 2025	1753128322	94	889	982	887
Mon Jul 21 21:05:22 2025	1753128322	121	862	982	860
Mon Jul 21 21:05:21 2025	1753128321	0	982	983	937
Mon Jul 21 21:05:21 2025	1753128321	32	952	984	952
Mon Jul 21 21:05:21 2025	1753128321	1	984	984	945
Mon Jul 21 21:05:21 2025	1753128321	33	952	984	951
Mon Jul 21 21:05:21 2025	1753128321	0	985	985	984
Mon Jul 21 21:05:21 2025	1753128321	32	953	985	953
Mon Jul 21 21:05:21 2025	1753128321	2	984	986	983
Mon Jul 21 21:05:21 2025	1753128321	31	956	987	953
Mon Jul 21 21:05:21 2025	1753128321	31	956	988	948
Mon Jul 21 21:05:21 2025	1753128321	34	954	988	953
Mon Jul 21 21:05:21 2025	1753128321	0	988	988	966
Mon Jul 21 21:05:21 2025	1753128321	0	989	989	966
Mon Jul 21 21:05:21 2025	1753128321	31	958	990	958
Mon Jul 21 21:05:21 2025	1753128321	32	959	991	957
Mon Jul 21 21:05:22 2025	1753128322	123	869	991	866
Mon Jul 21 21:05:21 2025	1753128321	1	991	992	954
Mon Jul 21 21:05:22 2025	1753128322	158	835	993	834
Mon Jul 21 21:05:21 2025	1753128321	32	961	993	952
Mon Jul 21 21:05:21 2025	1753128321	33	962	994	953
Mon Jul 21 21:05:21 2025	1753128321	33	962	994	956
Mon Jul 21 21:05:21 2025	1753128321	33	962	995	953
Mon Jul 21 21:05:21 2025	1753128321	1	994	995	994
Mon Jul 21 21:05:22 2025	1753128322	92	903	995	884
Mon Jul 21 21:05:21 2025	1753128321	32	964	996	950
Mon Jul 21 21:05:21 2025	1753128321	32	964	996	950
Mon Jul 21 21:05:21 2025	1753128321	33	964	997	950
Mon Jul 21 21:05:21 2025	1753128321	31	967	998	962
Mon Jul 21 21:05:21 2025	1753128321	33	966	999	953
Mon Jul 21 21:05:21 2025	1753128321	30	969	999	965
Mon Jul 21 21:05:21 2025	1753128321	32	967	1000	966
Mon Jul 21 21:05:21 2025	1753128321	1	999	1000	997
Mon Jul 21 21:05:21 2025	1753128321	3	998	1001	552
Mon Jul 21 21:05:21 2025	1753128321	0	1001	1001	998
Mon Jul 21 21:05:21 2025	1753128321	32	969	1001	969
Mon Jul 21 21:05:21 2025	1753128321	15	986	1002	968
Mon Jul 21 21:05:22 2025	1753128322	153	849	1002	823
Mon Jul 21 21:05:21 2025	1753128321	0	1003	1004	994
Mon Jul 21 21:05:21 2025	1753128321	32	972	1004	960
Mon Jul 21 21:05:21 2025	1753128321	0	1004	1004	997
Mon Jul 21 21:05:21 2025	1753128321	0	1004	1004	1004
Mon Jul 21 21:05:21 2025	1753128321	2	1003	1005	1000
Mon Jul 21 21:05:21 2025	1753128321	0	1006	1006	1005
Mon Jul 21 21:05:21 2025	1753128321	0	1006	1006	997
Mon Jul 21 21:05:22 2025	1753128322	151	856	1007	855
Mon Jul 21 21:05:21 2025	1753128321	0	1007	1007	1007
Mon Jul 21 21:05:21 2025	1753128321	1	1006	1008	1004
Mon Jul 21 21:05:21 2025	1753128321	0	1008	1008	1008
Mon Jul 21 21:05:21 2025	1753128321	32	977	1009	528
Mon Jul 21 21:05:21 2025	1753128321	1	1008	1009	1005
Mon Jul 21 21:05:22 2025	1753128322	151	858	1010	857
Mon Jul 21 21:05:22 2025	1753128322	153	857	1010	856
Mon Jul 21 21:05:21 2025	1753128321	0	1012	1012	1011
Mon Jul 21 21:05:21 2025	1753128321	1	1011	1012	1010
Mon Jul 21 21:05:21 2025	1753128321	1	1011	1012	1010
Mon Jul 21 21:05:21 2025	1753128321	0	1014	1014	1012
Mon Jul 21 21:05:21 2025	1753128321	0	1014	1014	1013
Mon Jul 21 21:05:21 2025	1753128321	0	1014	1014	1012
Mon Jul 21 21:05:22 2025	1753128322	158	856	1014	855
Mon Jul 21 21:05:22 2025	1753128322	570	445	1015	427
Mon Jul 21 21:05:22 2025	1753128322	571	445	1015	438
Mon Jul 21 21:05:21 2025	1753128321	0	1016	1017	1016
Mon Jul 21 21:05:21 2025	1753128321	1	1017	1017	982
Mon Jul 21 21:05:21 2025	1753128321	0	1017	1017	1012
Mon Jul 21 21:05:21 2025	1753128321	0	1018	1018	1017
Mon Jul 21 21:05:22 2025	1753128322	97	923	1020	922
Mon Jul 21 21:05:22 2025	1753128322	61	960	1021	573
Mon Jul 21 21:05:21 2025	1753128321	0	1022	1022	1020
Mon Jul 21 21:05:21 2025	1753128321	0	1022	1022	1010
Mon Jul 21 21:05:22 2025	1753128322	61	962	1022	960
Mon Jul 21 21:05:21 2025	1753128321	32	991	1024	519
Mon Jul 21 21:05:21 2025	1753128321	33	991	1024	520
Mon Jul 21 21:05:21 2025	1753128321	0	1024	1024	1023
Mon Jul 21 21:05:22 2025	1753128322	121	903	1025	884
Mon Jul 21 21:05:21 2025	1753128321	576	449	1025	444
Mon Jul 21 21:05:21 2025	1753128321	0	1025	1026	1025
Mon Jul 21 21:05:21 2025	1753128321	33	994	1027	519
Mon Jul 21 21:05:21 2025	1753128321	32	995	1027	519
Mon Jul 21 21:05:22 2025	1753128322	126	902	1028	902
Mon Jul 21 21:05:21 2025	1753128321	32	997	1028	762
Mon Jul 21 21:05:22 2025	1753128322	1	1028	1029	1027
Mon Jul 21 21:05:22 2025	1753128322	154	875	1029	403
Mon Jul 21 21:05:21 2025	1753128321	32	997	1029	876
Mon Jul 21 21:05:21 2025	1753128321	33	997	1029	762
Mon Jul 21 21:05:21 2025	1753128321	33	997	1030	507
Mon Jul 21 21:05:21 2025	1753128321	32	998	1030	511
Mon Jul 21 21:05:21 2025	1753128321	33	997	1030	507
Mon Jul 21 21:05:21 2025	1753128321	33	997	1030	501
Mon Jul 21 21:05:21 2025	1753128321	12	1018	1030	582
Mon Jul 21 21:05:21 2025	1753128321	32	998	1030	535
Mon Jul 21 21:05:21 2025	1753128321	33	998	1030	515
Mon Jul 21 21:05:21 2025	1753128321	32	998	1030	508
Mon Jul 21 21:05:21 2025	1753128321	32	998	1031	764
Mon Jul 21 21:05:21 2025	1753128321	32	998	1031	501
Mon Jul 21 21:05:21 2025	1753128321	32	998	1031	771
Mon Jul 21 21:05:21 2025	1753128321	32	998	1031	764
Mon Jul 21 21:05:21 2025	1753128321	33	998	1031	508
Mon Jul 21 21:05:21 2025	1753128321	33	998	1031	764
Mon Jul 21 21:05:21 2025	1753128321	32	999	1031	531
Mon Jul 21 21:05:21 2025	1753128321	33	999	1031	514
Mon Jul 21 21:05:21 2025	1753128321	33	999	1032	525
Mon Jul 21 21:05:21 2025	1753128321	33	999	1032	553
Mon Jul 21 21:05:21 2025	1753128321	33	998	1032	878
Mon Jul 21 21:05:21 2025	1753128321	31	1001	1032	753
Mon Jul 21 21:05:21 2025	1753128321	34	998	1032	885
Mon Jul 21 21:05:21 2025	1753128321	32	1000	1032	510
Mon Jul 21 21:05:21 2025	1753128321	34	998	1032	877
Mon Jul 21 21:05:21 2025	1753128321	32	1000	1032	564
Mon Jul 21 21:05:21 2025	1753128321	32	1000	1032	537
Mon Jul 21 21:05:21 2025	1753128321	32	1000	1032	765
Mon Jul 21 21:05:21 2025	1753128321	13	1020	1032	513
Mon Jul 21 21:05:21 2025	1753128321	33	1000	1032	537
Mon Jul 21 21:05:21 2025	1753128321	33	1000	1033	537
Mon Jul 21 21:05:21 2025	1753128321	33	1000	1033	503
Mon Jul 21 21:05:21 2025	1753128321	31	1002	1033	504
Mon Jul 21 21:05:21 2025	1753128321	33	1001	1034	533
Mon Jul 21 21:05:21 2025	1753128321	31	1002	1034	535
Mon Jul 21 21:05:21 2025	1753128321	32	1001	1034	700
Mon Jul 21 21:05:21 2025	1753128321	32	1002	1034	730
Mon Jul 21 21:05:21 2025	1753128321	30	1004	1034	1002
Mon Jul 21 21:05:21 2025	1753128321	32	1002	1034	503
Mon Jul 21 21:05:21 2025	1753128321	33	1001	1034	561
Mon Jul 21 21:05:21 2025	1753128321	31	1003	1034	535
Mon Jul 21 21:05:21 2025	1753128321	32	1002	1034	722
Mon Jul 21 21:05:21 2025	1753128321	31	1003	1034	885
Mon Jul 21 21:05:21 2025	1753128321	31	1004	1035	537
Mon Jul 21 21:05:21 2025	1753128321	31	1004	1035	731
Mon Jul 21 21:05:21 2025	1753128321	32	1003	1035	515
Mon Jul 21 21:05:21 2025	1753128321	33	1003	1036	533
Mon Jul 21 21:05:21 2025	1753128321	32	1004	1037	983
Mon Jul 21 21:05:22 2025	1753128322	576	460	1037	446
Mon Jul 21 21:05:21 2025	1753128321	33	1004	1037	755
Mon Jul 21 21:05:21 2025	1753128321	31	1006	1037	718
Mon Jul 21 21:05:21 2025	1753128321	17	1021	1038	523
Mon Jul 21 21:05:22 2025	1753128322	571	468	1039	458
Mon Jul 21 21:05:22 2025	1753128322	571	468	1039	453
Mon Jul 21 21:05:21 2025	1753128321	32	1008	1039	737
Mon Jul 21 21:05:22 2025	1753128322	157	883	1040	875
Mon Jul 21 21:05:21 2025	1753128321	2	1039	1041	1035
Mon Jul 21 21:05:21 2025	1753128321	2	1039	1041	889
Mon Jul 21 21:05:21 2025	1753128321	32	1009	1041	1009
Mon Jul 21 21:05:21 2025	1753128321	31	1010	1041	725
Mon Jul 21 21:05:21 2025	1753128321	32	1010	1042	1009
Mon Jul 21 21:05:21 2025	1753128321	32	1010	1043	1010
Mon Jul 21 21:05:22 2025	1753128322	572	471	1043	453
Mon Jul 21 21:05:22 2025	1753128322	64	980	1044	973
Mon Jul 21 21:05:22 2025	1753128322	211	834	1046	834
Mon Jul 21 21:05:21 2025	1753128321	18	1028	1046	779
Mon Jul 21 21:05:21 2025	1753128321	33	1015	1048	1014
Mon Jul 21 21:05:21 2025	1753128321	18	1030	1049	1018
Mon Jul 21 21:05:21 2025	1753128321	32	1017	1049	1012
Mon Jul 21 21:05:21 2025	1753128321	32	1018	1050	1017
Mon Jul 21 21:05:21 2025	1753128321	31	1019	1050	1018
Mon Jul 21 21:05:21 2025	1753128321	31	1019	1051	1017
Mon Jul 21 21:05:21 2025	1753128321	0	1051	1051	1047
Mon Jul 21 21:05:21 2025	1753128321	33	1019	1051	1012
Mon Jul 21 21:05:21 2025	1753128321	32	1019	1051	1015
Mon Jul 21 21:05:21 2025	1753128321	32	1019	1051	1018
Mon Jul 21 21:05:21 2025	1753128321	30	1025	1055	1024
Mon Jul 21 21:05:22 2025	1753128322	30	1025	1055	1023
Mon Jul 21 21:05:21 2025	1753128321	32	1025	1057	1025
Mon Jul 21 21:05:21 2025	1753128321	31	1026	1057	1025
Mon Jul 21 21:05:21 2025	1753128321	0	1058	1058	1057
Mon Jul 21 21:05:21 2025	1753128321	34	1025	1058	1023
Mon Jul 21 21:05:22 2025	1753128322	156	903	1059	903
Mon Jul 21 21:05:21 2025	1753128321	31	1028	1059	1028
Mon Jul 21 21:05:22 2025	1753128322	212	849	1061	847
Mon Jul 21 21:05:22 2025	1753128322	151	912	1062	776
Mon Jul 21 21:05:22 2025	1753128322	211	852	1063	851
Mon Jul 21 21:05:21 2025	1753128321	30	1033	1063	1033
Mon Jul 21 21:05:21 2025	1753128321	34	1031	1065	1031
Mon Jul 21 21:05:21 2025	1753128321	31	1035	1066	1035
Mon Jul 21 21:05:21 2025	1753128321	32	1035	1067	1019
Mon Jul 21 21:05:21 2025	1753128321	32	1035	1067	1019
Mon Jul 21 21:05:22 2025	1753128322	91	977	1068	975
Mon Jul 21 21:05:21 2025	1753128321	33	1036	1069	1035
Mon Jul 21 21:05:21 2025	1753128321	30	1039	1069	1039
Mon Jul 21 21:05:21 2025	1753128321	32	1038	1070	1030
Mon Jul 21 21:05:21 2025	1753128321	32	1039	1070	1039
Mon Jul 21 21:05:21 2025	1753128321	32	1039	1071	1035
Mon Jul 21 21:05:21 2025	1753128321	32	1040	1072	1039
Mon Jul 21 21:05:22 2025	1753128322	333	738	1072	737
Mon Jul 21 21:05:21 2025	1753128321	0	1072	1072	1071
Mon Jul 21 21:05:22 2025	1753128322	152	920	1072	447
Mon Jul 21 21:05:22 2025	1753128322	0	1073	1073	1072
Mon Jul 21 21:05:21 2025	1753128321	32	1041	1073	1034
Mon Jul 21 21:05:22 2025	1753128322	59	1014	1073	739
Mon Jul 21 21:05:21 2025	1753128321	32	1044	1075	1039
Mon Jul 21 21:05:21 2025	1753128321	332	745	1077	731
Mon Jul 21 21:05:22 2025	1753128322	570	508	1078	505
Mon Jul 21 21:05:21 2025	1753128321	32	1048	1079	714
Mon Jul 21 21:05:21 2025	1753128321	16	1065	1081	1050
Mon Jul 21 21:05:21 2025	1753128321	0	1081	1081	1080
Mon Jul 21 21:05:21 2025	1753128321	30	1051	1081	1050
Mon Jul 21 21:05:22 2025	1753128322	1	1081	1082	1080
Mon Jul 21 21:05:21 2025	1753128321	0	1082	1082	1082
Mon Jul 21 21:05:21 2025	1753128321	0	1082	1082	1078
Mon Jul 21 21:05:22 2025	1753128322	31	1055	1086	1054
Mon Jul 21 21:05:21 2025	1753128321	0	1086	1086	1085
Mon Jul 21 21:05:21 2025	1753128321	31	1056	1087	731
Mon Jul 21 21:05:21 2025	1753128321	32	1060	1092	1037
Mon Jul 21 21:05:21 2025	1753128321	0	1093	1093	1091
Mon Jul 21 21:05:21 2025	1753128321	32	1061	1093	1059
Mon Jul 21 21:05:21 2025	1753128321	32	1061	1093	1060
Mon Jul 21 21:05:21 2025	1753128321	3	1091	1094	1087
Mon Jul 21 21:05:21 2025	1753128321	32	1063	1095	1062
Mon Jul 21 21:05:21 2025	1753128321	32	1066	1099	1064
Mon Jul 21 21:05:21 2025	1753128321	1	1099	1099	1098
Mon Jul 21 21:05:21 2025	1753128321	332	768	1100	766
Mon Jul 21 21:05:21 2025	1753128321	0	1100	1100	1097
Mon Jul 21 21:05:22 2025	1753128322	35	1066	1101	1065
Mon Jul 21 21:05:22 2025	1753128322	574	528	1102	516
Mon Jul 21 21:05:21 2025	1753128321	30	1073	1102	1068
Mon Jul 21 21:05:21 2025	1753128321	12	1091	1103	1087
Mon Jul 21 21:05:21 2025	1753128321	2	1101	1103	1085
Mon Jul 21 21:05:21 2025	1753128321	33	1071	1104	1070
Mon Jul 21 21:05:21 2025	1753128321	32	1072	1104	1068
Mon Jul 21 21:05:21 2025	1753128321	0	1106	1106	1105
Mon Jul 21 21:05:22 2025	1753128322	92	1014	1106	1013
Mon Jul 21 21:05:21 2025	1753128321	32	1074	1106	1064
Mon Jul 21 21:05:21 2025	1753128321	0	1106	1106	1082
Mon Jul 21 21:05:22 2025	1753128322	153	955	1108	954
Mon Jul 21 21:05:21 2025	1753128321	0	1108	1108	1107
Mon Jul 21 21:05:21 2025	1753128321	31	1079	1111	1069
Mon Jul 21 21:05:21 2025	1753128321	32	1081	1113	1077
Mon Jul 21 21:05:22 2025	1753128322	35	1080	1115	1079
Mon Jul 21 21:05:22 2025	1753128322	90	1025	1115	1023
Mon Jul 21 21:05:22 2025	1753128322	91	1025	1116	1022
Mon Jul 21 21:05:22 2025	1753128322	91	1025	1116	1023
Mon Jul 21 21:05:21 2025	1753128321	0	1118	1118	1117
Mon Jul 21 21:05:22 2025	1753128322	91	1028	1118	1020
Mon Jul 21 21:05:22 2025	1753128322	213	906	1119	889
Mon Jul 21 21:05:21 2025	1753128321	0	1120	1120	1119
Mon Jul 21 21:05:21 2025	1753128321	0	1122	1122	1119
Mon Jul 21 21:05:21 2025	1753128321	0	1123	1123	1123
Mon Jul 21 21:05:21 2025	1753128321	2	1122	1124	1107
Mon Jul 21 21:05:22 2025	1753128322	572	555	1127	554
Mon Jul 21 21:05:21 2025	1753128321	575	553	1127	541
Mon Jul 21 21:05:21 2025	1753128321	34	1097	1130	1087
Mon Jul 21 21:05:21 2025	1753128321	579	553	1132	538
Mon Jul 21 21:05:22 2025	1753128322	90	1046	1136	1045
Mon Jul 21 21:05:22 2025	1753128322	571	567	1138	526
Mon Jul 21 21:05:21 2025	1753128321	5	1135	1139	1132
Mon Jul 21 21:05:22 2025	1753128322	212	929	1141	928
Mon Jul 21 21:05:21 2025	1753128321	577	564	1141	547
Mon Jul 21 21:05:21 2025	1753128321	32	1110	1142	1069
Mon Jul 21 21:05:21 2025	1753128321	0	1142	1142	1141
Mon Jul 21 21:05:22 2025	1753128322	574	569	1143	567
Mon Jul 21 21:05:21 2025	1753128321	32	1111	1143	1075
Mon Jul 21 21:05:22 2025	1753128322	120	1026	1146	1024
Mon Jul 21 21:05:21 2025	1753128321	31	1115	1146	725
Mon Jul 21 21:05:21 2025	1753128321	31	1115	1146	1076
Mon Jul 21 21:05:21 2025	1753128321	32	1116	1148	1077
Mon Jul 21 21:05:22 2025	1753128322	91	1057	1148	1055
Mon Jul 21 21:05:22 2025	1753128322	92	1056	1148	906
Mon Jul 21 21:05:22 2025	1753128322	121	1029	1151	1027
Mon Jul 21 21:05:21 2025	1753128321	0	1153	1153	1142
Mon Jul 21 21:05:21 2025	1753128321	0	1153	1153	1143
Mon Jul 21 21:05:21 2025	1753128321	0	1155	1155	1150
Mon Jul 21 21:05:21 2025	1753128321	31	1125	1156	1097
Mon Jul 21 21:05:21 2025	1753128321	30	1126	1156	1102
Mon Jul 21 21:05:21 2025	1753128321	0	1157	1157	1157
Mon Jul 21 21:05:21 2025	1753128321	1	1157	1158	1147
Mon Jul 21 21:05:21 2025	1753128321	32	1126	1158	723
Mon Jul 21 21:05:22 2025	1753128322	62	1099	1160	1097
Mon Jul 21 21:05:21 2025	1753128321	0	1161	1161	1160
Mon Jul 21 21:05:21 2025	1753128321	0	1162	1162	1153
Mon Jul 21 21:05:21 2025	1753128321	30	1132	1162	1093
Mon Jul 21 21:05:21 2025	1753128321	0	1162	1162	1162
Mon Jul 21 21:05:21 2025	1753128321	0	1162	1163	1161
Mon Jul 21 21:05:22 2025	1753128322	59	1105	1164	739
Mon Jul 21 21:05:21 2025	1753128321	580	585	1165	582
Mon Jul 21 21:05:21 2025	1753128321	2	1164	1166	1163
Mon Jul 21 21:05:21 2025	1753128321	31	1135	1166	723
Mon Jul 21 21:05:21 2025	1753128321	0	1167	1167	1167
Mon Jul 21 21:05:21 2025	1753128321	576	592	1168	592
Mon Jul 21 21:05:21 2025	1753128321	2	1168	1170	1167
Mon Jul 21 21:05:21 2025	1753128321	0	1172	1172	980
Mon Jul 21 21:05:21 2025	1753128321	0	1175	1175	1173
Mon Jul 21 21:05:21 2025	1753128321	33	1143	1175	1142
Mon Jul 21 21:05:21 2025	1753128321	0	1175	1175	1175
Mon Jul 21 21:05:22 2025	1753128322	333	842	1176	838
Mon Jul 21 21:05:21 2025	1753128321	32	1145	1176	1144
Mon Jul 21 21:05:21 2025	1753128321	32	1144	1177	1144
Mon Jul 21 21:05:21 2025	1753128321	0	1177	1177	1176
Mon Jul 21 21:05:21 2025	1753128321	0	1177	1177	1176
Mon Jul 21 21:05:21 2025	1753128321	0	1179	1179	1178
Mon Jul 21 21:05:21 2025	1753128321	1	1179	1179	1177
Mon Jul 21 21:05:21 2025	1753128321	1	1180	1180	984
Mon Jul 21 21:05:21 2025	1753128321	30	1151	1180	1150
Mon Jul 21 21:05:21 2025	1753128321	32	1148	1180	1148
Mon Jul 21 21:05:21 2025	1753128321	33	1148	1180	1148
Mon Jul 21 21:05:21 2025	1753128321	31	1150	1181	1150
Mon Jul 21 21:05:21 2025	1753128321	0	1181	1181	1180
Mon Jul 21 21:05:22 2025	1753128322	335	848	1182	847
Mon Jul 21 21:05:21 2025	1753128321	15	1168	1183	1167
Mon Jul 21 21:05:21 2025	1753128321	0	1183	1183	1183
Mon Jul 21 21:05:21 2025	1753128321	32	1152	1184	1151
Mon Jul 21 21:05:21 2025	1753128321	10	1174	1184	1174
Mon Jul 21 21:05:21 2025	1753128321	32	1152	1184	1152
Mon Jul 21 21:05:21 2025	1753128321	33	1153	1186	1153
Mon Jul 21 21:05:21 2025	1753128321	31	1155	1186	1154
Mon Jul 21 21:05:21 2025	1753128321	573	614	1186	613
Mon Jul 21 21:05:21 2025	1753128321	572	614	1186	613
Mon Jul 21 21:05:21 2025	1753128321	18	1169	1187	1168
Mon Jul 21 21:05:21 2025	1753128321	31	1155	1187	737
Mon Jul 21 21:05:21 2025	1753128321	1052	137	1188	136
Mon Jul 21 21:05:21 2025	1753128321	33	1156	1189	699
Mon Jul 21 21:05:21 2025	1753128321	17	1172	1189	1172
Mon Jul 21 21:05:21 2025	1753128321	31	1159	1190	1159
Mon Jul 21 21:05:21 2025	1753128321	19	1171	1190	1171
Mon Jul 21 21:05:21 2025	1753128321	19	1171	1190	1171
Mon Jul 21 21:05:21 2025	1753128321	32	1159	1191	1159
Mon Jul 21 21:05:21 2025	1753128321	33	1159	1191	1157
Mon Jul 21 21:05:21 2025	1753128321	33	1159	1191	1158
Mon Jul 21 21:05:21 2025	1753128321	32	1161	1192	734
Mon Jul 21 21:05:22 2025	1753128322	333	859	1192	859
Mon Jul 21 21:05:21 2025	1753128321	10	1183	1192	733
Mon Jul 21 21:05:21 2025	1753128321	32	1161	1193	738
Mon Jul 21 21:05:21 2025	1753128321	32	1161	1193	744
Mon Jul 21 21:05:21 2025	1753128321	32	1161	1193	704
Mon Jul 21 21:05:21 2025	1753128321	33	1160	1193	1160
Mon Jul 21 21:05:21 2025	1753128321	31	1162	1194	1161
Mon Jul 21 21:05:21 2025	1753128321	17	1177	1194	1175
Mon Jul 21 21:05:22 2025	1753128322	572	622	1194	622
Mon Jul 21 21:05:21 2025	1753128321	1051	143	1194	137
Mon Jul 21 21:05:21 2025	1753128321	31	1164	1195	725
Mon Jul 21 21:05:21 2025	1753128321	33	1163	1196	736
Mon Jul 21 21:05:21 2025	1753128321	32	1164	1196	1164
Mon Jul 21 21:05:21 2025	1753128321	0	1196	1196	1196
Mon Jul 21 21:05:21 2025	1753128321	1051	145	1197	125
Mon Jul 21 21:05:21 2025	1753128321	33	1165	1197	1164
Mon Jul 21 21:05:21 2025	1753128321	33	1165	1198	1165
Mon Jul 21 21:05:21 2025	1753128321	32	1166	1199	1166
Mon Jul 21 21:05:21 2025	1753128321	34	1165	1199	735
Mon Jul 21 21:05:21 2025	1753128321	31	1168	1199	725
Mon Jul 21 21:05:21 2025	1753128321	32	1167	1199	1167
Mon Jul 21 21:05:22 2025	1753128322	574	626	1199	604
Mon Jul 21 21:05:21 2025	1753128321	34	1166	1200	723
Mon Jul 21 21:05:21 2025	1753128321	31	1169	1200	1169
Mon Jul 21 21:05:21 2025	1753128321	15	1187	1202	768
Mon Jul 21 21:05:21 2025	1753128321	1	1202	1202	1200
Mon Jul 21 21:05:21 2025	1753128321	32	1172	1204	1170
Mon Jul 21 21:05:21 2025	1753128321	0	1205	1205	1203
Mon Jul 21 21:05:21 2025	1753128321	0	1205	1206	1205
Mon Jul 21 21:05:21 2025	1753128321	0	1206	1206	1040
Mon Jul 21 21:05:22 2025	1753128322	575	631	1206	629
Mon Jul 21 21:05:21 2025	1753128321	572	634	1206	632
Mon Jul 21 21:05:21 2025	1753128321	32	1175	1207	729
Mon Jul 21 21:05:21 2025	1753128321	31	1177	1207	1176
Mon Jul 21 21:05:21 2025	1753128321	333	875	1208	862
Mon Jul 21 21:05:21 2025	1753128321	30	1178	1208	1178
Mon Jul 21 21:05:21 2025	1753128321	0	1208	1208	1203
Mon Jul 21 21:05:21 2025	1753128321	577	632	1209	619
Mon Jul 21 21:05:21 2025	1753128321	577	632	1209	615
Mon Jul 21 21:05:21 2025	1753128321	33	1175	1209	1173
Mon Jul 21 21:05:21 2025	1753128321	578	631	1209	619
Mon Jul 21 21:05:21 2025	1753128321	31	1178	1210	731
Mon Jul 21 21:05:21 2025	1753128321	31	1179	1211	1179
Mon Jul 21 21:05:21 2025	1753128321	32	1179	1211	1178
Mon Jul 21 21:05:22 2025	1753128322	213	999	1213	589
Mon Jul 21 21:05:22 2025	1753128322	573	641	1214	639
Mon Jul 21 21:05:21 2025	1753128321	0	1214	1214	1214
Mon Jul 21 21:05:21 2025	1753128321	30	1184	1215	712
Mon Jul 21 21:05:21 2025	1753128321	30	1185	1215	1184
Mon Jul 21 21:05:21 2025	1753128321	14	1201	1215	1199
Mon Jul 21 21:05:22 2025	1753128322	572	644	1216	644
Mon Jul 21 21:05:22 2025	1753128322	92	1124	1216	1123
Mon Jul 21 21:05:22 2025	1753128322	572	647	1219	644
Mon Jul 21 21:05:21 2025	1753128321	0	1219	1219	1215
Mon Jul 21 21:05:21 2025	1753128321	31	1188	1219	1188
Mon Jul 21 21:05:22 2025	1753128322	152	1072	1224	1071
Mon Jul 21 21:05:21 2025	1753128321	31	1193	1224	1190
Mon Jul 21 21:05:21 2025	1753128321	1052	172	1224	172
Mon Jul 21 21:05:21 2025	1753128321	32	1194	1226	1185
Mon Jul 21 21:05:21 2025	1753128321	1053	174	1227	170
